District Code,District Name,Mandal Code,Mandal Name,Village Code,Village Name
515,SPSR Nellore,5169,Kodavalur,591901,Gandavaram
505,East Godavari,4886,Y. Ramavaram,586773,Gandempalle
505,East Godavari,4904,Gandepalle,587364,Gandepalle
510,Krishna,5007,Kanchikacherla,589152,Gandepalle
510,Krishna,5014,Nandivada,589299,Gandepudi
520,Visakhapatanam,4872,Chodavaram,586232,Gandhavaram
520,Visakhapatanam,4864,Padmanabham,586122,Gandhavaram
505,East Godavari,4731,Kunavaram,579101,Gandi Kothagudem
506,Guntur,5061,Bollapalle,590060,Gandiganumala
506,Guntur,5061,Bollapalle,590060,Gandiganumala
520,Visakhapatanam,4863,Anandapuram,586088,Gandigundam
504,Y.S.R.,5215,Jammalamadugu,593142,Gandikota
504,Y.S.R.,5234,Chakrayapet,593466,Gandikovvur
515,SPSR Nellore,5154,Udayagiri,591630,Gandipalem
515,SPSR Nellore,5154,Udayagiri,591630,Gandipalem
502,Anantapur,5366,Chilamathur,595588,Gandladinne
502,Anantapur,5326,Putlur,595023,Gandlapadu
502,Anantapur,5326,Putlur,595023,Gandlapadu
502,Anantapur,5331,Raptadu,595106,Gandlaparthi
502,Anantapur,5331,Raptadu,595106,Gandlaparthi
502,Anantapur,5342,Gandlapenta,595242,Gandlapenta
502,Anantapur,5342,Gandlapenta,595242,Gandlapenta
502,Anantapur,5342,Gandlapenta,595242,Gandlapenta
502,Anantapur,5339,Mudigubba,595193,Gandlavandlapalle
510,Krishna,4991,Jaggayyapeta,588836,Gandrai
503,Chittoor,5417,Gangavaram,596582,Gandrajupalle
510,Krishna,5031,Guduru,589653,Gandram
505,East Godavari,4915,Pedapudi,587518,Gandredu
503,Chittoor,5418,Thavanampalle,596600,Gandupalle
503,Chittoor,5418,Thavanampalle,596600,Gandupalle
511,Kurnool,5271,Adoni,594075,Ganekal
517,Prakasam,5135,Veligandla,591228,Ganesuni Palle
515,SPSR Nellore,5155,Varikuntapadu,591669,Ganeswarapuram
517,Prakasam,5110,Inkollu,590740,Ganga Varam
521,Vizianagaram,4815,Balijipeta,582307,Gangada
506,Guntur,5096,Repalle,590513,Gangadipalem
506,Guntur,5096,Repalle,590513,Gangadipalem
506,Guntur,5096,Repalle,590513,Gangadipalem
506,Guntur,5096,Repalle,590513,Gangadipalem
517,Prakasam,5103,Kurichedu,590664,Gangadona Konda
505,East Godavari,4935,Ambajipeta,587805,Gangalakurru
505,East Godavari,4935,Ambajipeta,587805,Gangalakurru
503,Chittoor,5405,Vijayapuram,596365,Gangamamba Puram
503,Chittoor,5432,Palasamudram,597113,Gangamambapuram
521,Vizianagaram,4810,Jiyyammavalasa,582075,Gangammavalasa
505,East Godavari,4887,Addateegala,586868,Gangampalem
505,East Godavari,4897,Gokavaram,912440,Gangampalem
502,Anantapur,5362,Gorantla,595516,Gangampalle
505,East Godavari,4913,Kakinada (Rural),912606,Ganganapalle
504,Y.S.R.,5232,Pendlimarri,593439,Ganganapalle
504,Y.S.R.,5206,Sri Avadhutha Kasinayana,592966,Ganganapalle
523,West Godavari,4947,Jeelugu Milli,588026,Gangannagudem
521,Vizianagaram,4821,Therlam,582580,Gangannapadu
517,Prakasam,5150,Lingasamudram,591568,Gangapalem
515,SPSR Nellore,5179,Indukurpet,592124,Gangapatnam
515,SPSR Nellore,5179,Indukurpet,592124,Gangapatnam
504,Y.S.R.,5228,Vontimitta,593382,Gangaperuru
503,Chittoor,5371,Kalakada,595674,Gangapuram
504,Y.S.R.,5199,Kondapuram,592809,Gangapuram
521,Vizianagaram,4812,Parvathipuram,582151,Gangapuram
519,Srikakulam,4774,Meliaputti,580179,Gangarajapuram
519,Srikakulam,4774,Meliaputti,580179,Gangarajapuram
521,Vizianagaram,4812,Parvathipuram,582147,Gangarajapuram
521,Vizianagaram,4814,Seethanagaram,582245,Gangarajapuram
519,Srikakulam,4791,Kotabommali,581073,Gangaram
521,Vizianagaram,4807,Komarada,581801,Gangareguvalasa
520,Visakhapatanam,4863,Anandapuram,586091,Gangasani Agraharam
510,Krishna,4990,Vatsavai,588811,Gangavalli
502,Anantapur,5318,Beluguppa,594915,Gangavaram
506,Guntur,5044,Gurazala,589843,Gangavaram
506,Guntur,5044,Gurazala,589843,Gangavaram
505,East Godavari,4929,K Gangavaram,587719,Gangavaram
504,Y.S.R.,5224,Kamalapuram,593293,Gangavaram
515,SPSR Nellore,5178,Kovur,592110,Gangavaram
505,East Godavari,4891,Rowthulapudi,586992,Gangavaram
517,Prakasam,5138,Santhanuthala Padu,591318,Gangavaram
517,Prakasam,5138,Santhanuthala Padu,591318,Gangavaram
517,Prakasam,5138,Santhanuthala Padu,591318,Gangavaram
517,Prakasam,5138,Santhanuthala Padu,591318,Gangavaram
517,Prakasam,5138,Santhanuthala Padu,591318,Gangavaram
515,SPSR Nellore,5153,Seetharamapuram,591618,Gangavaram
511,Kurnool,5286,Sirvel,594331,Gangavaram
504,Y.S.R.,5207,Kalasapadu,592979,Gangayapalle
503,Chittoor,5423,Baireddipalle,596757,Ganginayanipalle
510,Krishna,5006,G.Konduru,589126,Ganginenipalem
503,Chittoor,5398,Ramachandrapuram,596244,Gangireddi Palle
523,West Godavari,4951,Gopalapuram,588132,Gangolu
523,West Godavari,4951,Gopalapuram,588132,Gangolu
523,West Godavari,4951,Gopalapuram,588132,Gangolu
521,Vizianagaram,4833,Lakkavarapukota,583047,Gangubudi
502,Anantapur,5331,Raptadu,595102,Gangulakunta
515,SPSR Nellore,5154,Udayagiri,591639,Gangulavari Cheruvu Palle
515,SPSR Nellore,5154,Udayagiri,591639,Gangulavari Cheruvu Palle
515,SPSR Nellore,5154,Udayagiri,591639,Gangulavari Cheruvu Palle
510,Krishna,5024,Penamaluru,589512,Ganguru (OG)
519,Srikakulam,4773,Pathapatnam,580172,Ganguvada
519,Srikakulam,4797,Ganguvarisigadam,581345,Ganguvarisigadam
511,Kurnool,5281,Gadivemula,594264,Gani
510,Krishna,5007,Kanchikacherla,589165,Ganiatukuru
510,Krishna,5007,Kanchikacherla,589165,Ganiatukuru
502,Anantapur,5306,Kanekal,594673,Ganigera
502,Anantapur,5306,Kanekal,594673,Ganigera
523,West Godavari,4944,Chintalapudi,587927,Ganijerla
520,Visakhapatanam,4846,Hukumpeta,584584,Ganika
506,Guntur,5081,Prathipadu,590330,Ganikapudi
521,Vizianagaram,4834,Kothavalasa,583081,Ganisettipalem
521,Vizianagaram,4833,Lakkavarapukota,583056,Ganivada
517,Prakasam,5119,Konakanamitla,590923,Ganivani Padu
511,Kurnool,5270,Gonegandla,594054,Ganjihalli
504,Y.S.R.,5204,S.Mydukur,592929,Ganjikunta
502,Anantapur,5316,Vajrakarur,594869,Ganjikunta
517,Prakasam,5135,Veligandla,591231,Ganna Varam
510,Krishna,5012,Gannavaram,589245,Gannavaram
510,Krishna,5015,Mandavalli,589331,Gannavaram
520,Visakhapatanam,4852,Nathavaram,585752,Gannavaram
505,East Godavari,6063,Nellipaka,579070,Gannavaram
505,East Godavari,4886,Y. Ramavaram,586714,Gannavaram
517,Prakasam,5107,Yeddana Pudi,590711,Gannavaram
517,Prakasam,5116,Ardhaveedu,590869,Gannepalle
517,Prakasam,5116,Ardhaveedu,590869,Gannepalle
517,Prakasam,5116,Ardhaveedu,590869,Gannepalle
515,SPSR Nellore,5154,Udayagiri,591634,Gannepalle
520,Visakhapatanam,4851,Koyyuru,585695,Gantavari Kothagudem
502,Anantapur,5348,Ramagiri,595325,Ganthimarri
505,East Godavari,4927,Kothapeta,587683,Ganti
505,East Godavari,4934,P.Gannavaram,587780,Ganti Pedapudi
521,Vizianagaram,4839,Denkada,583222,Gantlam
521,Vizianagaram,4830,Gantyada,582934,Gantyada
517,Prakasam,5136,Kanigiri,591250,Ganuga Penta
506,Guntur,5066,Rompicherla,595696,Ganugachintha
510,Krishna,4997,Tiruvuru,588974,Ganugapadu
510,Krishna,4997,Tiruvuru,588974,Ganugapadu
510,Krishna,4997,Tiruvuru,588974,Ganugapadu
503,Chittoor,5396,Pakala,596193,Ganugapenta
504,Y.S.R.,5208,Porumamilla,593032,Ganugapenta
517,Prakasam,5118,Tarlupadu,590901,Ganugapenta
520,Visakhapatanam,4851,Koyyuru,585669,Ganugula
505,East Godavari,4885,Devipatnam,586630,Ganugulagondi
523,West Godavari,4977,Palacoderu,588623,Garagaparru
503,Chittoor,5397,Vedurukuppam,596230,Garampalle
506,Guntur,5057,Pedakurapadu,590006,Garapadu
510,Krishna,5013,Unguturu,589255,Garapadu
506,Guntur,5080,Vatticherukuru,590314,Garapadu
506,Guntur,5080,Vatticherukuru,590314,Garapadu
517,Prakasam,5098,Pullalacheruvu,590554,Garapenta
521,Vizianagaram,4822,Merakamudidam,582636,Garbham
511,Kurnool,5259,Kurnool,593919,Gargeyapuram
511,Kurnool,5259,Kurnool,593919,Gargeyapuram
521,Vizianagaram,4828,Gurla,582861,Garida
503,Chittoor,5420,Gangadhara Nellore,596691,Garigalapalle
506,Guntur,5061,Bollapalle,590056,Garikapadu
506,Guntur,5061,Bollapalle,590056,Garikapadu
506,Guntur,5061,Bollapalle,590056,Garikapadu
506,Guntur,5083,Kakumanu,590348,Garikapadu
506,Guntur,5083,Kakumanu,590348,Garikapadu
506,Guntur,5051,Krosuru,589926,Garikapadu
510,Krishna,5025,Thotlavalluru,589521,Garikaparru
521,Vizianagaram,4837,Nellimarla,583137,Garikapeta
521,Vizianagaram,4828,Gurla,582846,Garikavalasa
519,Srikakulam,4795,Santhakaviti,581271,Garikipadu
517,Prakasam,5119,Konakanamitla,590952,Garimana Penta
519,Srikakulam,4798,Amadalavalasa,581377,Garimellakotha Valasa
517,Prakasam,5097,Yerragondapalem,590524,Garini Penta
504,Y.S.R.,5201,Peddamudium,592876,Garisaluru
502,Anantapur,5337,Bathalapalle,595174,Gariselapalle
510,Krishna,5018,Kruthivennu,589379,Garisepudi
520,Visakhapatanam,4859,Devarapalle,585985,Garisingi
517,Prakasam,5129,Marripudi,591108,Garla Peta
502,Anantapur,5324,Garladinne,594993,Garladinne
517,Prakasam,5119,Konakanamitla,590936,Garladinne
517,Prakasam,5119,Konakanamitla,590936,Garladinne
502,Anantapur,5314,Peddapappur,594829,Garladinne
511,Kurnool,5254,Yemmiganur,593828,Garladinne
519,Srikakulam,4787,Lakshminarsupeta,580879,Garlapadu
517,Prakasam,5127,Maddipadu,591049,Garlapadu
517,Prakasam,5108,Parchur,590714,Garnepudi
517,Prakasam,5108,Parchur,590714,Garnepudi
503,Chittoor,5372,Kambhamvaripalle,595679,Garnimitta
503,Chittoor,5372,Kambhamvaripalle,595679,Garnimitta
519,Srikakulam,4796,Rajam,581321,Garraju Cheepurupalli
521,Vizianagaram,4829,Bondapalle,582894,Garudabilli
502,Anantapur,5306,Kanekal,594683,Garudachedu
519,Srikakulam,4775,Palasa,580299,Garudakhandi
520,Visakhapatanam,4846,Hukumpeta,584419,Garudapalle
502,Anantapur,5321,Kalyandurg,594944,Garudapuram
521,Vizianagaram,4811,Garugubilli,582124,Garugubilli
520,Visakhapatanam,4860,K.Kotapadu,586018,Garugubilli
519,Srikakulam,4784,Palakonda,580759,Garugubilli
504,Y.S.R.,5235,Galiveedu,593485,Garugupalle
523,West Godavari,4979,Iragavaram,588665,Garuvuguntakhandrika
520,Visakhapatanam,4843,Dumbriguda,583860,Gasaba
520,Visakhapatanam,4842,Peda Bayalu,583751,Gasabu
520,Visakhapatanam,4846,Hukumpeta,584574,Gasarapalle
503,Chittoor,5391,B.Kothakota,596126,Gattu
515,SPSR Nellore,5157,Jaladanki,591698,Gattupalle
515,SPSR Nellore,5157,Jaladanki,591698,Gattupalle
520,Visakhapatanam,4860,K.Kotapadu,586006,Gavarapalem
520,Visakhapatanam,4872,Chodavaram,586207,Gavaravaram
520,Visakhapatanam,4872,Chodavaram,586207,Gavaravaram
523,West Godavari,4966,Eluru,588438,Gavaravaram (CT)
511,Kurnool,5253,Pedda Kadubur,593807,Gavigatlu
517,Prakasam,5123,Chirala,591017,Gavinivari Palem
517,Prakasam,5123,Chirala,591017,Gavinivari Palem
517,Prakasam,5123,Chirala,591017,Gavinivari Palem
503,Chittoor,5408,Karvetinagar,596416,Gazanki
520,Visakhapatanam,4845,Ananthagiri,584340,Gazzellagaruvu
519,Srikakulam,4774,Meliaputti,580214,Gedalapoluru
505,East Godavari,4936,Mamidikuduru,587819,Geddada
519,Srikakulam,4797,Ganguvarisigadam,581369,Geddakancharam
519,Srikakulam,4770,Seethampeta,580009,Geddakola
521,Vizianagaram,4814,Seethanagaram,582235,Geddaluppi
505,East Godavari,4943,Katrenikona,587916,Geddanapalle
505,East Godavari,4899,Kirlampudi,587260,Geddanapalle
521,Vizianagaram,4810,Jiyyammavalasa,582090,Geddatiruvada
520,Visakhapatanam,4841,Munchingi Puttu,583484,Gedelabanda
519,Srikakulam,4797,Ganguvarisigadam,581349,Gedelapeta
519,Srikakulam,4785,Vangara,580791,Geethanapalle
503,Chittoor,5425,Santhipuram,596824,Gesikapalle
519,Srikakulam,4771,Bhamini,580088,Ghanasara
519,Srikakulam,4771,Bhamini,580088,Ghanasara
510,Krishna,5033,Ghantasala,589702,Ghantasala
510,Krishna,5033,Ghantasala,589702,Ghantasala
519,Srikakulam,4777,Kanchili,580385,Ghatimukundapuram
505,East Godavari,4891,Rowthulapudi,587015,Gidajam
517,Prakasam,5133,Giddalur,591202,Giddaluru (CT)
503,Chittoor,5419,Srirangarajapuram,596628,Giddamakarajapuram
503,Chittoor,5419,Srirangarajapuram,596628,Giddamakarajapuram
520,Visakhapatanam,4863,Anandapuram,586095,Gidijala
520,Visakhapatanam,4875,Makavarapalem,586313,Giduthuru
521,Vizianagaram,4811,Garugubilli,582098,Gijaba
515,SPSR Nellore,5175,Rapur,592025,Gilakapadu
515,SPSR Nellore,5175,Rapur,592025,Gilakapadu
505,East Godavari,4888,Rajavommangi,586914,Ginjerthi
521,Vizianagaram,4830,Gantyada,582921,Ginjeru
506,Guntur,5050,Atchampet,589906,Ginjupalle
519,Srikakulam,4773,Pathapatnam,580176,Gittangi
521,Vizianagaram,4829,Bondapalle,582872,Gittupalle
503,Chittoor,5382,K.V.B.Puram,595969,Gnanamamba Puram  @   P.Khandriga
519,Srikakulam,4797,Ganguvarisigadam,581346,Gobburu
520,Visakhapatanam,4876,Kasimkota,586335,Gobburu
517,Prakasam,5101,Peda  Araveedu,590617,Gobburu
520,Visakhapatanam,4876,Kasimkota,586334,Gobburupalem
521,Vizianagaram,4823,Dattirajeru,582679,Gobhyam
521,Vizianagaram,4812,Parvathipuram,582155,Gochekka
506,Guntur,5079,Chebrolu,590299,Godavarru
506,Guntur,5079,Chebrolu,590299,Godavarru
506,Guntur,5076,Duggirala,590263,Godavarru
510,Krishna,5023,Kankipadu,589494,Godavarru
519,Srikakulam,4774,Meliaputti,580230,Godda
502,Anantapur,5327,Yellanur,595051,Goddumarri
502,Anantapur,5327,Yellanur,595051,Goddumarri
502,Anantapur,5342,Gandlapenta,595238,Godduvelagala
505,East Godavari,4940,Allavaram,587868,Godi
505,East Godavari,4940,Allavaram,587868,Godi
520,Visakhapatanam,4880,Nakkapalle,586438,Godicherla
511,Kurnool,5303,Chagalamarri,594628,Godiganuru
521,Vizianagaram,4835,Jami,583105,Godikommu
505,East Godavari,4940,Allavaram,587867,Godilanka
504,Y.S.R.,5205,Brahmamgarimattam,592946,Godlaveedu
503,Chittoor,5410,Puthalapattu,596466,Goduguchinta
503,Chittoor,5397,Vedurukuppam,596232,Goduguchintha
504,Y.S.R.,5210,Badvel,593072,Godugunur
505,East Godavari,4936,Mamidikuduru,587827,Gogannamattam
505,East Godavari,4936,Mamidikuduru,587827,Gogannamattam
517,Prakasam,5115,Markapur,590866,Goguladinne
506,Guntur,5044,Gurazala,589844,Gogulapadu
506,Guntur,5044,Gurazala,589844,Gogulapadu
523,West Godavari,4965,Pedapadu,588396,Gogulapadu
506,Guntur,5066,Rompicherla,590139,Gogulapadu
515,SPSR Nellore,5167,Allur,591877,Gogulapalle
515,SPSR Nellore,5167,Allur,591877,Gogulapalle
523,West Godavari,4965,Pedapadu,588415,Gogunta
506,Guntur,5062,Vinukonda,590090,Gokanakonda
510,Krishna,4994,Veerullapadu,588918,Gokarajupalle
503,Chittoor,5426,Gudupalle,596880,Gokarlapalle
519,Srikakulam,4803,Ponduru,581556,Gokarnapalle
519,Srikakulam,4777,Kanchili,580421,Gokarnapuram
519,Srikakulam,4774,Meliaputti,580186,Gokarnapuram
505,East Godavari,4897,Gokavaram,587225,Gokavaram
511,Kurnool,5263,Kothapalle,593968,Gokavaram
510,Krishna,5034,Machilipatnam,589721,Gokavaram
510,Krishna,5020,Mudinepalle,589423,Gokinampadu
505,East Godavari,4911,Pithapuram,587460,Gokivada
520,Visakhapatanam,4883,Rambilli,586500,Gokivada
520,Visakhapatanam,4871,Anakapalle,586198,Golagam
521,Vizianagaram,4839,Denkada,583221,Golagam
506,Guntur,5043,Rentachintala,589831,Goli
506,Guntur,5043,Rentachintala,589831,Goli
519,Srikakulam,4792,Jalumuru,581120,Goliyaputti
521,Vizianagaram,4833,Lakkavarapukota,583028,Goljam
502,Anantapur,5321,Kalyandurg,594950,Golla
515,SPSR Nellore,5177,Nellore,592079,Golla Kandukur
517,Prakasam,5099,Tripuranthakam,590581,Golla Palle
503,Chittoor,5423,Baireddipalle,596744,Gollachemana Palle
521,Vizianagaram,4820,Badangi,582526,Golladi
519,Srikakulam,4780,Sompeta,580501,Gollagandi
505,East Godavari,6063,Nellipaka,579066,Gollagudem
515,SPSR Nellore,5188,Balayapalle,592428,Gollagunta
511,Kurnool,5279,Bethamcherla,594244,Gollagutta
504,Y.S.R.,5220,Vemula,593231,Gollalagudur
505,East Godavari,4898,Jaggampeta,587248,Gollalagunta
523,West Godavari,4977,Palacoderu,588631,Gollalakoderu
521,Vizianagaram,4827,Cheepurupalle,582815,Gollalamulagam
521,Vizianagaram,4827,Cheepurupalle,582816,Gollalapalem
521,Vizianagaram,4822,Merakamudidam,582626,Gollalavalasa
519,Srikakulam,4800,Polaki,581494,Gollalavalasa
510,Krishna,4998,A.Konduru,588984,Gollamandala
510,Krishna,4993,Nandigama,588895,Gollamudi
510,Krishna,5012,Gannavaram,589230,Gollanapalle
506,Guntur,5068,Muppalla,590168,Gollapadu
506,Guntur,5068,Muppalla,590168,Gollapadu
505,East Godavari,4923,Kajuluru,587618,Gollapalem
519,Srikakulam,4776,Mandasa,580371,Gollapalem
502,Anantapur,5330,Anantapur,595086,Gollapalle
503,Chittoor,5391,B.Kothakota,596129,Gollapalle
503,Chittoor,5391,B.Kothakota,596129,Gollapalle
503,Chittoor,5429,Bangarupalem,597030,Gollapalle
503,Chittoor,5429,Bangarupalem,597030,Gollapalle
503,Chittoor,5429,Bangarupalem,597030,Gollapalle
515,SPSR Nellore,5172,Chejerla,591953,Gollapalle
503,Chittoor,5421,Chittoor,596703,Gollapalle
504,Y.S.R.,5203,Duvvur,592914,Gollapalle
503,Chittoor,5431,Gudipala,597066,Gollapalle
502,Anantapur,5319,Gummagatta,594918,Gollapalle
502,Anantapur,5319,Gummagatta,594918,Gollapalle
502,Anantapur,5319,Gummagatta,594918,Gollapalle
503,Chittoor,5375,Tirupati (Rural),595718,Gollapalle
515,SPSR Nellore,5155,Varikuntapadu,591651,Gollapalle
503,Chittoor,5430,Yadamarri,597048,Gollapalle
503,Chittoor,5430,Yadamarri,597048,Gollapalle
503,Chittoor,5430,Yadamarri,597048,Gollapalle
517,Prakasam,5108,Parchur,590718,Gollapudi
510,Krishna,5011,Vijayawada (Rural),589217,Gollapudi (OG)
502,Anantapur,5364,Hindupur,595567,Gollapuram
521,Vizianagaram,4809,Kurupam,581999,Gollavalasa
517,Prakasam,5097,Yerragondapalem,590540,Gollavidipi
517,Prakasam,5097,Yerragondapalem,590540,Gollavidipi
505,East Godavari,4942,Uppalaguptam,587898,Gollavilli
519,Srikakulam,4780,Sompeta,580515,Gollavooru
520,Visakhapatanam,4853,Golugonda,585762,Golugonda
520,Visakhapatanam,4852,Nathavaram,585734,Golugondapeta
521,Vizianagaram,4821,Therlam,582565,Goluguvalasa
520,Visakhapatanam,4856,Ravikamatham,585863,Gompa
511,Kurnool,5271,Adoni,594106,Gonabavi (OG)
517,Prakasam,5125,Chinaganjam,591025,Gonasapudi
511,Kurnool,5280,Panyam,594258,Gonavaram
505,East Godavari,4892,Sankhavaram,587039,Gondhi Kothapalle
523,West Godavari,4987,Narasapuram,588765,Gondi
504,Y.S.R.,5232,Pendlimarri,593428,Gondipalle
504,Y.S.R.,5220,Vemula,593236,Gondipalle
511,Kurnool,5259,Kurnool,593914,Gondiparla
502,Anantapur,5331,Raptadu,595104,Gondireddipalle
502,Anantapur,5331,Raptadu,595104,Gondireddipalle
520,Visakhapatanam,4860,K.Kotapadu,586020,Gondupalem
520,Visakhapatanam,4847,Paderu,584653,Gonduru
505,East Godavari,4899,Kirlampudi,587267,Goneda
511,Kurnool,5270,Gonegandla,594053,Gonegandla
510,Krishna,5016,Kaikalur,589343,Gonepadu
519,Srikakulam,4793,Sarubujjili,581151,Gonepadu
503,Chittoor,5394,Sodam,596167,Gongivaripalle
502,Anantapur,5356,Penukonda,595436,Gonipeta
523,West Godavari,4944,Chintalapudi,587933,Gonnepalle
519,Srikakulam,4801,Gara,581522,Gonti
505,East Godavari,4887,Addateegala,586875,Gontuvanipalem
517,Prakasam,5128,Chimakurthi,591092,Gonugunta
517,Prakasam,5128,Chimakurthi,591092,Gonugunta
517,Prakasam,5128,Chimakurthi,591092,Gonugunta
517,Prakasam,5128,Chimakurthi,591092,Gonugunta
503,Chittoor,5427,Kuppam,596938,Gonugur
504,Y.S.R.,5222,Veerapunayunipalle,593270,Gonumakulapalle
503,Chittoor,5424,Venkatagirikota,596778,Gonumakulapalle
515,SPSR Nellore,5175,Rapur,592006,Gonupalle
502,Anantapur,5310,Gooty,594760,Gooty (CT)
502,Anantapur,5310,Gooty,594755,Gooty (Rural)
502,Anantapur,5311,Peddavadugur,594761,Gooty Ananta Puram
502,Anantapur,5311,Peddavadugur,594761,Gooty Ananta Puram
511,Kurnool,5293,Tuggali,594454,Gooty Erragudi
511,Kurnool,5293,Tuggali,594454,Gooty Erragudi
504,Y.S.R.,5241,Ramapuram,593557,Gopagudipalle
504,Y.S.R.,5241,Ramapuram,593557,Gopagudipalle
521,Vizianagaram,4831,Srungavarapukota,582986,Gopalapalle
521,Vizianagaram,4831,Srungavarapukota,582986,Gopalapalle
521,Vizianagaram,4831,Srungavarapukota,582986,Gopalapalle
520,Visakhapatanam,4881,Payakaraopeta,586459,Gopalapatnam
505,East Godavari,4901,Thondangi,587315,Gopalapatnam
519,Srikakulam,4799,Narasannapeta,581457,Gopalapenta
517,Prakasam,5112,Addanki,590766,Gopalapuram
511,Kurnool,5298,Allagadda,594533,Gopalapuram
520,Visakhapatanam,4871,Anakapalle,586193,Gopalapuram
504,Y.S.R.,5210,Badvel,593065,Gopalapuram
523,West Godavari,4951,Gopalapuram,588143,Gopalapuram
519,Srikakulam,4784,Palakonda,580773,Gopalapuram
521,Vizianagaram,4812,Parvathipuram,582145,Gopalapuram
519,Srikakulam,4773,Pathapatnam,580141,Gopalapuram
505,East Godavari,4926,Ravulapalem,587675,Gopalapuram
519,Srikakulam,4788,Saravakota,580940,Gopalapuram
521,Vizianagaram,4816,Bobbili,582314,Gopalarayudupeta
515,SPSR Nellore,5197,Sullurpeta,592756,Gopalareddipalem
519,Srikakulam,4784,Palakonda,580734,Gopalavenkata Puram
504,Y.S.R.,5246,Rajampet,593668,Gopamambapuram
504,Y.S.R.,5235,Galiveedu,593487,Gopanapalle
506,Guntur,5093,Bapatla,590458,Gopapuram
504,Y.S.R.,5211,Gopavaram,593077,Gopavaram
504,Y.S.R.,5211,Gopavaram,593077,Gopavaram
510,Krishna,5016,Kaikalur,589335,Gopavaram
511,Kurnool,5285,Mahanandi,594326,Gopavaram
510,Krishna,5002,Musunuru,589043,Gopavaram
523,West Godavari,4960,Nidadavole,588304,Gopavaram
505,East Godavari,4942,Uppalaguptam,587902,Gopavaram
505,East Godavari,4942,Uppalaguptam,587902,Gopavaram
504,Y.S.R.,5214,Proddatur,593134,Gopavaram (CT)
504,Y.S.R.,5207,Kalasapadu,592983,Gopavarampalle
510,Krishna,5012,Gannavaram,589229,Gopavarapugudem
504,Y.S.R.,5202,Rajupalem,592886,Gopayapalle
502,Anantapur,5344,Nallamada,595272,Gopepalle
503,Chittoor,5368,Thamballapalle,595618,Gopidinne
523,West Godavari,4955,Dwarakatirumala,588234,Gopikunta Khandrika
523,West Godavari,4962,Unguturu,588339,Gopinadhapatnam
510,Krishna,4990,Vatsavai,588817,Gopinenipalem
519,Srikakulam,4774,Meliaputti,580187,Goppili
510,Krishna,5034,Machilipatnam,589727,Gopuvanipalem
510,Krishna,5026,Pamidimukkala,589534,Gopuvanipalem
521,Vizianagaram,4808,Gummalakshmipuram,581902,Gorada
523,West Godavari,4977,Palacoderu,588634,Goraganamudi
502,Anantapur,5362,Gorantla,595519,Gorantla
511,Kurnool,5269,Kodumur,594047,Gorantla
506,Guntur,5058,Sattenapalle,590024,Gorantla
506,Guntur,5074,Guntur,590241,Gorantla (Part)
503,Chittoor,5372,Kambhamvaripalle,595695,Gorantlapalle
520,Visakhapatanam,4862,Pendurthi,586060,Gorapalle
520,Visakhapatanam,4862,Pendurthi,586060,Gorapalle
520,Visakhapatanam,4883,Rambilli,586513,Gorapudi
502,Anantapur,5322,Atmakur,594961,Goridindla
502,Anantapur,5322,Atmakur,594961,Goridindla
502,Anantapur,5322,Atmakur,594961,Goridindla
504,Y.S.R.,5215,Jammalamadugu,593149,Goriganur
506,Guntur,5089,Bhattiprolu,590430,Gorigapudi
506,Guntur,5069,Nadendla,590174,Gorijavolu
506,Guntur,5082,Pedanandipadu,590341,Gorijavoluguntapalem
