district_name,mandal_name,panchayath_code,panchayath_name
Prakasam,121,235148,Lankojanapalli
Prakasam,121,235142,Mareddypalli
Prakasam,121,235157,East Veerayapalem
Prakasam,121,235140,Basireddypalli
Prakasam,121,235150,Jamukuladinne
Vizianagaram,122,212484,Gobhyam
Vizianagaram,122,212502,Shikaruganji
Vizianagaram,122,212489,Kannam
Vizianagaram,122,212481,Datti
Vizianagaram,122,212496,Pedamanapuram
Vizianagaram,122,212486,Ingilapalli
Vizianagaram,122,212485,Gutchimi
Vizianagaram,122,212500,S.Chintalavalasa
Vizianagaram,122,212482,Datti Rajeru
Vizianagaram,122,212477,Chinakada
Vizianagaram,122,212508,Viziarampuram
Vizianagaram,122,212483,Gadasam
Vizianagaram,122,212479,Chukkapeta
Vizianagaram,122,212490,Komatipalli
Vizianagaram,122,212476,Chinachamalapalli
Vizianagaram,122,212494,Patchalavalasa
Vizianagaram,122,212505,V.Krishnapuram
Vizianagaram,122,212503,T.Boorjavalasa
Vizianagaram,122,212487,K.Kothavalasa
Vizianagaram,122,212509,Dasaripeta
Vizianagaram,122,212488,K.Krishnapuram
Vizianagaram,122,212498,Ramachandrapuram
Vizianagaram,122,212478,Chowdantivalasa
Vizianagaram,122,212475,Bhoopalarajapuram
Vizianagaram,122,212493,P.Lingalavalasa
Vizianagaram,122,212491,M.Lingalavalasa
Vizianagaram,122,212492,Maradam
Vizianagaram,122,212495,Pedakada
Vizianagaram,122,212506,Vangara
Vizianagaram,122,212480,Dasupeta
Vizianagaram,122,212501,Saraivalasa
Vizianagaram,122,212497,Porali
Vizianagaram,122,212504,Tadendoravalasa
Vizianagaram,122,212499,S.Boorjavalasa
Vizianagaram,122,212507,Vindhyavasi
West Godavari,123,214416,Sriramavaram
West Godavari,123,214411,Perugudem
West Godavari,123,214415,Somavarappadu
West Godavari,123,214405,Gopannapalem
West Godavari,123,214412,Potunuru
West Godavari,123,214413,Ramaraogudem
West Godavari,123,214410,Muppavaram
West Godavari,123,214403,Galayagduem
West Godavari,123,214400,Chalachintalapudi
West Godavari,123,214407,Kothagudem
West Godavari,123,214406,Joggannapalem
West Godavari,123,214414,Sanigudem
West Godavari,123,214402,Dosapadu
West Godavari,123,214401,Denduluru
West Godavari,123,214404,Gangannagudem
West Godavari,123,214409,Medinaravupalem
West Godavari,123,214408,Kovvali
Vizianagaram,124,212516,Chintalavalasa
Vizianagaram,124,212519,D.Tallavalasa
Vizianagaram,124,212530,Pedada
Vizianagaram,124,212533,Raghumanda
Vizianagaram,124,212528,Mopada
Vizianagaram,124,212526,Kondarajupeta
Vizianagaram,124,212517,Chollangipeta
Vizianagaram,124,212520,Denkada
Vizianagaram,124,212518,D.Kollam
Vizianagaram,124,212532,Pinatadivada
Vizianagaram,124,212527,Modavalasa
Vizianagaram,124,212535,Vedullavalasa
Vizianagaram,124,212515,Boddavalasa
Vizianagaram,124,212513,Bangarrajupeta
Vizianagaram,124,212534,Singavaram
Vizianagaram,124,212525,Jonnada
Vizianagaram,124,212512,Amakam
Vizianagaram,124,212521,Gantlam
Vizianagaram,124,212522,Golagam
Vizianagaram,124,212523,Gunupuru
Vizianagaram,124,212524,Gunupurupeta
Vizianagaram,124,212511,Akulapeta
Vizianagaram,124,212510,Akkivaram
Vizianagaram,124,212529,Natavalasa
Vizianagaram,124,212531,Pedatadivada
Vizianagaram,124,212514,Bantupalli
Kurnool,125,204072,P.Kotakonda
Kurnool,125,204074,Palledoddi
Kurnool,125,204062,Iranbanda
Kurnool,125,204070,Nelathalamarri
Kurnool,125,204067,Kunkanur
Kurnool,125,204064,K.Venkatapuram
Kurnool,125,204075,Potlapadu
Kurnool,125,204058,Alarudinne
Kurnool,125,204077,Velamakuru
Kurnool,125,204071,Nellibanda
Kurnool,125,204066,Karivemula
Kurnool,125,204073,Palakurthy
Kurnool,125,204060,Devanakonda
Kurnool,125,204065,Kappatralla
Kurnool,125,204063,Jilledubudakala
Kurnool,125,204059,Chellelichelimala
Kurnool,125,204076,Ternekal
Kurnool,125,204061,Gundlakonda
Kurnool,125,204069,Nallachelimala
Kurnool,125,204068,Machapuram
Visakhapatanam,126,211902,Garisingi
Visakhapatanam,126,211897,Alamanda Kothapalle
Visakhapatanam,126,211910,Mushidi Palle
West Godavari,127,214420,Dhumanthunigudem
Visakhapatanam,126,211901,Devarapalle
West Godavari,127,214428,Sangaigudem
Visakhapatanam,126,211906,Kothapenta
Visakhapatanam,126,211911,N.Gajapathinagaram
Visakhapatanam,126,211914,Raiwada
West Godavari,127,214427,Ramannapalem
West Godavari,127,214421,Duddukuru
Visakhapatanam,126,211903,K.Mutyalammapalem
West Godavari,127,214429,Tyajampudi
West Godavari,127,214430,Yadavolu
West Godavari,127,214426,Pallantla
Visakhapatanam,126,211915,Tamarabba
Visakhapatanam,126,211912,Nagayyapeta
Visakhapatanam,126,211908,Marepalle
Visakhapatanam,126,211918,Thimiram
Visakhapatanam,126,211905,Kasipuram
Visakhapatanam,126,211900,Chintalapudi
Visakhapatanam,126,211919,Vakapalle
Visakhapatanam,126,211907,Mamidipalle
Visakhapatanam,126,211898,Boila Kintada
Visakhapatanam,126,211913,Pedanandipalle
West Godavari,127,214422,Gowripatnam
Visakhapatanam,126,211922,Venkatarjupuram
Visakhapatanam,126,211904,Kaligotla
West Godavari,127,214419,Devarapalle
West Godavari,127,214431,Yernagudem
West Godavari,127,214418,Chinnayagudem
Visakhapatanam,126,211921,Vechalam
Visakhapatanam,126,211899,Chinanandipalle
Visakhapatanam,126,211896,Alamanda
West Godavari,127,214425,Lakshmipuram
West Godavari,127,214424,Kurukuru
West Godavari,127,214423,Krishnampalem
West Godavari,127,214417,Bandapuram
Visakhapatanam,126,211920,Valabu
Visakhapatanam,126,211916,Taruva
Visakhapatanam,126,211909,Mulakala Palle
Visakhapatanam,126,211917,Tenugupudi
East Godavari,128,199097,Choppakonda
East Godavari,128,199096,Ch.Ramanayyapeta
East Godavari,128,199109,V.Ramannapalem
East Godavari,128,199100,Indukuru
East Godavari,128,199103,Manturu
East Godavari,128,199108,Thunnuru
East Godavari,128,199099,Devipatnam
East Godavari,128,199105,Pamugandi
East Godavari,128,199098,Devaram
East Godavari,128,199102,Kondamodalu
East Godavari,128,199106,Pudipalli
East Godavari,128,199107,Sarabhavaram
East Godavari,128,199101,Indukurupeta
East Godavari,128,199104,Palem
1,129,195983,Gotluru
1,129,195979,Chintalapalli
1,129,195993,Uppunesinapalli
1,129,195991,Subbaraopeta
1,129,195994,Venkata Thimmapuram
1,129,195978,Chingicherla
1,129,195977,C.C.Kothakota
1,129,195984,Kunuthuru
1,129,195989,Ravulacheruvu
1,129,195987,Pothukunta
1,129,195986,Nelakota
1,129,195981,Dharmapuri
1,129,195985,Mallakalva
1,129,195990,Regatipalli
1,129,195980,Darsimala
1,129,195988,Pothulanagepalli
1,129,195992,Thummala
1,129,195982,Elukuntla
Kurnool,130,204091,Kocheruvu
Kurnool,130,204088,Kamaganikuntla
Kurnool,130,204083,Dorapalli
Kurnool,130,204089,Kamalapuram
Kurnool,130,204084,Eddupenta
Kurnool,130,204097,Udumulapadu
Kurnool,130,204094,Kotrai
Kurnool,130,204085,Gosanipalli
Kurnool,130,204087,Jagadurthi
Kurnool,130,204099,Venkatanayunipalli
Kurnool,130,204079,Chanugondla
Kurnool,130,204082,Dharmavaram
Kurnool,130,204093,Kothakota
Kurnool,130,204080,Chinna Malkapuram
Kurnool,130,204095,Mallempalli
Kurnool,130,204101,Yapadinne
Kurnool,130,204078,Avuladoddi
Kurnool,130,204081,Devarabanda
Kurnool,130,204090,Kannepukunta
Kurnool,130,204098,Ungaranigundla
Kurnool,130,204096,U. Kothapalli
Kurnool,130,204100,Venkatapuram
Kurnool,130,204102,Yerraguntla
Kurnool,130,204092,Kotha Buruju
Kurnool,130,204086,Gummakonda
Prakasam,Donakonda,235175,Indlacheruvu
Prakasam,131,235164,Chandavaram
Prakasam,131,235167,Mallampeta
Prakasam,131,235176,Vaddipadu
Prakasam,131,235172,Peddannapalem
Prakasam,131,235161,Donakonda
Prakasam,131,235174,Tellabadu
Prakasam,131,235168,Rudrasamudram
Prakasam,131,235169,Manginapudi
Prakasam,131,235178,P.Venkatapuram
Prakasam,131,235173,Aravallipadu
Prakasam,131,235163,West Lakshmipuram
Prakasam,131,235171,Gangadevipalli
Prakasam,131,235165,Kotcherlakota
Prakasam,131,235177,Sangapuram
Prakasam,131,235170,Bhumanapalli
Prakasam,131,235166,Ramapuram
Prakasam,131,235162,Polepalli
SPSR Nellore,132,208496,Kalluru
SPSR Nellore,132,208506,Singanalthur
SPSR Nellore,132,208500,Modugulapalem
SPSR Nellore,132,234546,Thogaramudi
SPSR Nellore,132,208505,Poolathota
SPSR Nellore,132,208498,Meezuru
SPSR Nellore,132,208507,Sridhanamalli
SPSR Nellore,132,208509,Thallam Padu
SPSR Nellore,132,208508,Tanayali
SPSR Nellore,132,208499,Minamana Mudi
SPSR Nellore,132,208502,Nelapattu
SPSR Nellore,132,208511,Vedurupattu
SPSR Nellore,132,208513,Yekollu
SPSR Nellore,132,208503,Nellore Palli
SPSR Nellore,132,208495,Budur
SPSR Nellore,132,234545,Anepudi
SPSR Nellore,132,208512,Venumbaka
SPSR Nellore,132,208501,Nela Bali
SPSR Nellore,132,208504,Polireddy Palem
SPSR Nellore,132,208497,Kotha Palli
SPSR Nellore,132,208494,Akkarapaka
SPSR Nellore,132,208510,Utchuru
Prakasam,133,245711,Gantavanipalli
Prakasam,133,235050,Dornala
Prakasam,133,235052,P.Bommalapuram
Prakasam,133,235055,Nallaguntla
Prakasam,133,235053,Yadavalli
Prakasam,133,235054,Y.Cherlopalli
Prakasam,133,235057,Chinna Dornala
Prakasam,133,235058,Chinna Gudipadu
Prakasam,133,235056,Katakanipalli
Prakasam,133,235051,Jammidornala
Prakasam,133,245710,Ramachandrakota
Kurnool,134,204104,Arjunapuram
Kurnool,134,204103,Ammireddinagaram
Kurnool,134,204112,W.Govindinne
Kurnool,134,204108,Gundupapala
Kurnool,134,204106,Chakarajuvemula
Kurnool,134,204110,Kristipadu
Kurnool,134,204105,Burrareddipalle
Kurnool,134,204107,Dornipadu
Kurnool,134,204109,Kondapuram
Kurnool,134,204111,Ramachandrapuram
Kurnool,134,204113,W.Kothapalli
Guntur,135,200145,Revendrapadu
Guntur,135,245321,Veerlapalem
Guntur,135,200140,Manchikalapudi
Guntur,135,200146,Srungarapuram
Guntur,135,200147,Thummapudi
Guntur,135,200137,Emani
Guntur,135,200139,Kantamrajukonduru
Guntur,135,200134,Chinapalem
Guntur,135,245319,Duggirala
Guntur,135,200133,Chiluvuru
Guntur,135,200135,Chinthalapudi
Guntur,135,200142,Pedakonduru
Guntur,135,200138,Godavarru
Guntur,135,200144,Penumuli
Guntur,135,245320,Perakalapudi
Guntur,135,200136,Chukkapallivari Palem
Guntur,135,200143,Pedapalem
Guntur,135,200141,Morampudi
Visakhapatanam,136,211934,Kuridi
Visakhapatanam,136,211936,Pothangi
Visakhapatanam,136,211924,Arma
Visakhapatanam,136,211939,Sovva
Visakhapatanam,136,211930,Kithalangi
Visakhapatanam,136,211938,Sagara
Visakhapatanam,136,211926,Guntagennela
Visakhapatanam,136,211931,Kollaputtu
Visakhapatanam,136,211933,Korrai
Visakhapatanam,136,211940,Thutangi
Visakhapatanam,136,211937,Rangilisingi
Visakhapatanam,136,211935,Lygonda
Visakhapatanam,136,211925,Gasaba
Visakhapatanam,136,211927,Guntaseema
Visakhapatanam,136,211929,Kinchumanda
Visakhapatanam,136,211928,Kandrum
Visakhapatanam,136,211923,Araku
Visakhapatanam,136,211932,Korra
Guntur,137,200157,Mutukur
Guntur,137,200158,Rajanagar
Guntur,137,200151,Dharmavaram
Guntur,137,200159,Obulesunipalli
Guntur,137,200152,Durgi
Guntur,137,200155,Kancharagunta
Guntur,137,200148,Adigoppula
Guntur,137,200149,Atmakur
Guntur,137,200150,Syamarajupuram
Guntur,137,200154,Kakirala
Guntur,137,200153,Jm Padu
Guntur,137,200160,Polipalli
Guntur,137,200161,Terala
Guntur,137,200156,Kolagutla
SPSR Nellore,138,208517,Bramheswaram
SPSR Nellore,138,208521,Nandi Padu
SPSR Nellore,138,208526,Teddu Padu
SPSR Nellore,138,208523,Papampalle
SPSR Nellore,138,208527,Thimma Purm
SPSR Nellore,138,208530,Yerukollu
SPSR Nellore,138,208524,Rachavari Palli
SPSR Nellore,138,208522,Narrawada
SPSR Nellore,138,208514,Redla Dinne
SPSR Nellore,138,208516,Bodavaripalli
SPSR Nellore,138,208520,Kotha Peta
SPSR Nellore,138,208519,Duttalur
SPSR Nellore,138,208515,Bandakinda Palli
SPSR Nellore,138,208525,Somala Regada
SPSR Nellore,138,208529,Venkatam Peta
SPSR Nellore,138,208528,Venganna Palem
SPSR Nellore,138,208518,Byravaram
Y.S.R.,139,198291,M. Yerraballi
Y.S.R.,139,198300,T. Sallabasayapalli
Y.S.R.,139,198284,Chinnasinganapalli
Y.S.R.,139,198283,Bukkayapalli
Y.S.R.,139,198293,Madirepalli
Y.S.R.,139,198286,Duvvur
Y.S.R.,139,198287,Gudipadu
Y.S.R.,139,198289,Kanagudur
Y.S.R.,139,198282,Bheemunipadu
Y.S.R.,139,198296,Neelapuram
Y.S.R.,139,198281,Bayanapalli
Y.S.R.,139,198285,Chintha Kunta
Y.S.R.,139,198292,Machanapalli
Y.S.R.,139,198302,Zillella
Y.S.R.,139,198298,Pedda Jonnavaram
Y.S.R.,139,198280,Annapu Sastrula Palli
Y.S.R.,139,198288,Idamadaka
Y.S.R.,139,198297,Nelaturu
Y.S.R.,139,198299,Sanjeevareddy Palli
Y.S.R.,139,198295,Narayanapalli
Y.S.R.,139,198294,Moodindlapalli
Y.S.R.,139,198290,Krishnampalli
Y.S.R.,139,198301,Venkupalli
West Godavari,140,214452,Thimmapuram
West Godavari,140,214446,P.Kannapuram
West Godavari,140,214449,Rallakunta
West Godavari,140,214447,Pangidigudem
West Godavari,140,214444,Marampalle
West Godavari,140,214437,Gunnampalle
West Godavari,140,214443,Maddulagudem
West Godavari,140,214434,Dwaraka Tirumala
West Godavari,140,214436,Gundugolanukunta
West Godavari,140,214445,Narayanapuram
West Godavari,140,214454,Vempadu
West Godavari,140,214435,G.Kothapalli
West Godavari,140,214441,Komara
West Godavari,140,214439,Jajulakunta
West Godavari,140,214432,Ch.Pothapalli
West Godavari,140,214440,Kodigudem
West Godavari,140,214450,Ramannagudem
West Godavari,140,214433,Dorasanipadu
West Godavari,140,214451,Ramasingaaram
West Godavari,140,214442,M.Nagulapalli
West Godavari,140,214438,I.S.Raghavapuram
West Godavari,140,214453,Thirumalampalem
West Godavari,140,214455,Venkata Krishnapuram
West Godavari,140,214448,Rajupalem
Guntur,141,200164,Edlapadu
Guntur,141,200179,Vankayalapadu
Guntur,141,200178,Unnava
Guntur,141,200173,Mydavolu
Guntur,141,200166,Jaggapuram
Guntur,141,200171,Kothapalem
Guntur,141,200168,Karuchola
Guntur,141,200174,Sandepudi
Guntur,141,200165,Guttavaripalem
Guntur,141,200176,Thimmapuram
Guntur,141,200163,Dintenapadu
Guntur,141,200177,Turlapadu
Guntur,141,200169,Kondaveedu
Guntur,141,200162,Chengilkhanpet
Guntur,141,200170,Kota
Guntur,141,200172,Lingaraopalem
Guntur,141,200167,Jaladi
Guntur,141,200175,Solasa
West Godavari,142,214490,Venkatapuram
West Godavari,142,214506,Satrampadu
West Godavari,142,214495,Kokkirailanka
West Godavari,142,214507,Sreeparru
West Godavari,142,214501,Mondikodu
West Godavari,142,214502,Ponangi
West Godavari,142,214508,Tangellamudi
West Godavari,142,214493,Kalakurru
West Godavari,142,214488,Chataparru
West Godavari,142,214504,Pydichintapadu
West Godavari,142,214503,Prathikollalanka
West Godavari,142,214505,Sanivarapupeta
West Godavari,142,214498,Koteswara Durga Puram
West Godavari,142,274328,Pedayaganamilli
West Godavari,142,214492,Jalipudi
West Godavari,142,214496,Komadavole
West Godavari,142,214491,Gudivakalanka
West Godavari,142,214494,Katlampudi
West Godavari,142,214497,Komatilanka
West Godavari,142,214499,Madepalli
West Godavari,142,214500,Malkapuram
Srikakulam,143,210691,Budagatla Palem
Srikakulam,143,210706,Muddada
Srikakulam,143,210712,Thotapalem
Srikakulam,143,210689,Bhagiradhi Puram
Srikakulam,143,210685,A.A.Valasa
Srikakulam,143,210704,Kuppili
Srikakulam,143,210696,Etcherla
Srikakulam,143,210693,D.Matchelesam
Srikakulam,143,210694,Dharmavaram
Srikakulam,143,210711,Thamminaidu Peta
Srikakulam,143,210692,Chilakapalem
Srikakulam,143,210707,Ponnada
Srikakulam,143,210710,S.S.R.Puram
Srikakulam,143,210695,Domam
Srikakulam,143,210703,Koyyam
Srikakulam,143,210690,Bontala Koduru
Srikakulam,143,210702,Kotha Peta
Srikakulam,143,210708,Pudivalasa
Srikakulam,143,210700,Kesavarao Peta
Srikakulam,143,210698,Ibrahimbad
Srikakulam,143,210701,Kongaram
Srikakulam,143,210688,Badevanipeta
Srikakulam,143,210709,S.M.Puram
Srikakulam,143,210699,Jarajam
Srikakulam,143,210687,Allinagaram
Srikakulam,143,210697,Fareedpeta
Srikakulam,143,210686,Ajjaram
Srikakulam,143,210705,Kusalapuram
Krishna,144,203046,Kandulapadu
Krishna,144,203052,Sunnampadu
Krishna,144,203050,Kuntamukkala
Krishna,144,203047,Kattubadipalem
Krishna,144,203043,Ganginenipalem
Krishna,144,203038,Chevuturu
Krishna,144,203055,Vellaturu
Krishna,144,203039,China Nandigama
Krishna,144,203053,Telladevarapadu
Krishna,144,203044,Gurrajupalem
Krishna,144,203042,Gaddamanugu
Krishna,144,203041,G Konduru
Krishna,144,203051,Pinapaka
Krishna,144,203045,H Mutyalampadu
Krishna,144,203037,Ch Madhavaram
Krishna,144,203036,Atkuru
Krishna,144,203049,Kowluru
Krishna,144,203054,Velagaleru
Krishna,144,203056,Venkatapuram
Krishna,144,203040,Duggiralapadu
Krishna,144,203048,Koduru
Visakhapatanam,145,211945,Gemmeli
Visakhapatanam,145,211943,G.Madugula
Visakhapatanam,145,211951,Pedalochili
Visakhapatanam,145,211956,Vanthala
Visakhapatanam,145,211948,Korapalli
Visakhapatanam,145,211954,Solabham
Visakhapatanam,145,211952,Pedaluvvasingi P
Visakhapatanam,145,211944,Gaduthuru
Visakhapatanam,145,211941,Bheeram
Visakhapatanam,145,211946,K.Kodapalli
Visakhapatanam,145,211955,Vanjari
Visakhapatanam,145,211942,Boithala
Visakhapatanam,145,235890,Kumbidisingi
Visakhapatanam,145,211953,Singarbha
Visakhapatanam,145,211947,Killamkota
Visakhapatanam,145,211950,Palamamidi
Visakhapatanam,145,211949,Nurmathi
Kurnool,146,204120,Gani
Kurnool,146,204125,Laxmaiahkunta Thanda
Kurnool,146,204115,Bujanur
Kurnool,146,204122,Karimaddala
Kurnool,146,204114,Bilakala Gudur
Kurnool,146,204123,Koratamaddi
Kurnool,146,204116,Chindukuru
Kurnool,146,204129,Thirupadu
Kurnool,146,204128,Pesaravayi
Kurnool,146,204124,Korrapolur
Kurnool,146,204121,K.Bollavaram
Kurnool,146,204126,Manchalakatta
Kurnool,146,204127,Ondutla
Kurnool,146,204119,Gadivemula
Kurnool,146,204117,Durvesi
Kurnool,146,204118,Gadigarevula
Vizianagaram,147,212557,Ramannapeta
Vizianagaram,147,212542,Kalamrajupeta
Vizianagaram,147,212537,Bhudevipeta
Vizianagaram,147,212544,Konisa
Vizianagaram,147,212549,M.Kothavalasa
Vizianagaram,147,212543,Kenguva
Vizianagaram,147,212547,Logisa
Vizianagaram,147,212563,Zinnam
Vizianagaram,147,212541,Gudivada
Vizianagaram,147,212539,Gajapatinagaram
Vizianagaram,147,212546,Lingalavalasa
Vizianagaram,147,212555,Pidiseela
Vizianagaram,147,212545,Kothabaggam
Vizianagaram,147,212562,Vemali
Vizianagaram,147,212558,Salipeta
Vizianagaram,147,212553,Mutcherla
Vizianagaram,147,212536,Bangarampeta
Vizianagaram,147,212554,Pathabaggam
Vizianagaram,147,212551,Marrivalasa
Vizianagaram,147,212550,Madhupada
Vizianagaram,147,212560,Srirangarajupuram
Vizianagaram,147,212538,Davalapeta
Vizianagaram,147,212561,Thummikapalli
Vizianagaram,147,212548,M.Gumadam
Vizianagaram,147,212556,Puritipenta
Vizianagaram,147,212540,Gangacholapenta
Vizianagaram,147,212559,Seetharampuram
Vizianagaram,147,212552,Marupally
Y.S.R.,148,198309,Gopanapalli
Y.S.R.,148,198314,Pandikunta
Y.S.R.,148,198303,Araveedu
Y.S.R.,148,198318,Thummukunta
Y.S.R.,148,198319,Veligallu
Y.S.R.,148,198307,Galiveedu
Y.S.R.,148,198313,Nooleeveedu
Y.S.R.,148,198315,Poolia Kunta
Y.S.R.,148,198311,Gundlacheruvu
Y.S.R.,148,198310,Gorancheruvu
Y.S.R.,148,198308,Garugupalli
Y.S.R.,148,198316,Pyarampalli
Y.S.R.,148,198306,Eguva Gottiveedu
Y.S.R.,148,198304,Boreddigaripalli
Y.S.R.,148,198305,Cheemala Cheruvu Palli
Y.S.R.,148,198317,Talamudipi
Y.S.R.,148,198312,Korlakunta
Krishna,149,203063,Gampalagudem
Krishna,149,203073,Penugolanu
Krishna,149,203058,Anumolulanka
Krishna,149,203069,Lingala
Krishna,149,203077,Tunikipadu
Krishna,149,203057,Ambireddigudem
Krishna,149,203060,Chintalanarva
Krishna,149,203068,Kothapalli
Krishna,149,203066,Kanumuru
Krishna,149,203067,Konijerla
Krishna,149,203074,Rajavaram
Krishna,149,203065,Gullapudi
Krishna,149,203061,Dundiralapadu
Krishna,149,203075,Satyalapadu
Krishna,149,203078,Ummadidevarapalli
Krishna,149,203064,Gosaveedu
Krishna,149,203079,Utukuru
Krishna,149,203070,Meduru
Krishna,149,203071,Nemali
Krishna,149,203072,Peda Komera
Krishna,149,203059,Arlapadu
Krishna,149,203062,Gadevarigudem
Krishna,149,203076,Sobbala
Krishna,149,203080,Vinagadapa
West Godavari,150,214529,Valluru
West Godavari,150,214524,Mupparthipadu
West Godavari,150,214522,Moyyeru
West Godavari,150,214527,Seethalamkondepadu
West Godavari,150,214520,Komatlapalem
West Godavari,150,214514,Ganapavaram
West Godavari,150,214532,Velagapalli
West Godavari,150,214512,D.Appannapeta
West Godavari,150,214523,Muggalla
West Godavari,150,214526,Saripalli
West Godavari,150,214525,Pippara
West Godavari,150,214531,Veereswarapuram
West Godavari,150,214518,Kesavaram
West Godavari,150,214516,Jalli Kommara
West Godavari,150,214519,Komarru
West Godavari,150,214530,Varadharajapuram
West Godavari,150,214515,Jalli Kakinada
West Godavari,150,214517,Kasipadu
West Godavari,150,214521,Kothapalli
West Godavari,150,214511,Cherukuganuma Agraharam
West Godavari,150,214509,Agraharagopavaram
West Godavari,150,214528,Vakapalli
West Godavari,150,214513,Dasulakumudavalli
West Godavari,150,214533,Venkatrajapuram
West Godavari,150,214510,Ardhavaram
East Godavari,151,199113,K.Gopalapuram
East Godavari,151,199126,Yerrampalem
East Godavari,151,199116,N.T.Rajapuram
East Godavari,151,199111,Gandepalle
East Godavari,151,199117,Neeladriraopeta
East Godavari,151,199120,Ramayyapalem
East Godavari,151,199115,Murari
East Godavari,151,199122,Subbayamma Peta
East Godavari,151,199118,P. Nayakampalle
East Godavari,151,199112,K. Nayakampalle
East Godavari,151,199121,Singarampalem
East Godavari,151,199125,Yellamilli
East Godavari,151,199124,Uppalapadu
East Godavari,151,199114,Mallepalli
East Godavari,151,199119,P.Surampalem
East Godavari,151,199127,Z.Ragampeta
East Godavari,151,199110,Borrampalem
East Godavari,151,199123,Talluru
1,152,196001,Maddivarigondi
1,152,196002,Malameedapalli
1,152,196005,Thummalabylu
1,152,196003,Somayajulapalli
1,152,196000,Kurumamidi
1,152,195996,Gandlapenta
1,152,195997,Godduvelagala
1,152,195999,Katarupalli
1,152,195995,Chamalagondi
1,152,196006,Veparala
1,152,195998,Jeenulakunta
1,152,196004,Thoopalli
Chittoor,153,196957,Atmakur
Chittoor,153,196963,Gangadharanellore
Chittoor,153,196964,Kadapagunta
Chittoor,153,196978,Peddakalva
Chittoor,153,196961,Chinnavepanjeri
Chittoor,153,196982,Veerakanellore
Chittoor,153,196979,Tiruveedhikuppam
Chittoor,153,196967,Kotagaram
Chittoor,153,196960,Bukkapatnam
Chittoor,153,196977,Pathavenkatapuram
Chittoor,153,196974,Pachigunta
Chittoor,153,196968,Kothavenkatapuram
Chittoor,153,196972,Nallepalle
Chittoor,153,196956,Ambodharapalle
Chittoor,153,196981,Varathuru
Chittoor,153,196970,Mahadevamangalam
Chittoor,153,196983,Velkuru
Chittoor,153,196986,Vinjam
Chittoor,153,196980,Tungundram
Chittoor,153,196969,Kotrakona
Chittoor,153,196984,Vepanjeri
Chittoor,153,196966,Kondepalle
Chittoor,153,196976,Pathapalem
Chittoor,153,196958,Balaganganapalle
Chittoor,153,196955,Agaramangalam
