District Code,District Name,Mandal Code,Mandal Name,Panchayat Code,Panchayat Name
515,SPSR Nellore,5190,Chillakur,208399,Annambaka
515,SPSR Nellore,5194,Naidupet,208784,Annamedu
505,East Godavari,4932,Mummidivaram,199471,Annampalle
519,Srikakulam,4794,Burja,210660,Annampeta
521,Vizianagaram,4835,Jami,212720,Annamrajupeta
521,Vizianagaram,4817,Salur,213091,Annamurajulavalasa
517,Prakasam,5127,Maddipadu,234743,Annangi
506,Guntur,5082,Pedanandipadu,200561,Annaparru
504,Y.S.R.,5203,Duvvur,198280,Annapu Sastrula Palli
519,Srikakulam,4782,Nandigam,211089,Annapuram
515,SPSR Nellore,5171,Sangam,208932,Annareddy Palem
520,Visakhapatanam,4865,Bheemunipatnam,211772,Annavaram
523,West Godavari,4984,Bhimavaram,214322,Annavaram
504,Y.S.R.,5213,Chapad,198205,Annavaram
520,Visakhapatanam,4849,Chintapalle,211847,Annavaram
510,Krishna,4991,Jaggayyapeta,203206,Annavaram
515,SPSR Nellore,5157,Jaladanki,208572,Annavaram
506,Guntur,5077,Kollipara,200281,Annavaram
520,Visakhapatanam,4874,Kotauratla,235341,Annavaram
510,Krishna,5003,Nuzvid,203558,Annavaram
511,Kurnool,5295,Owk,204503,Annavaram
519,Srikakulam,4784,Palakonda,211160,Annavaram
506,Guntur,5082,Pedanandipadu,200562,Annavaram
517,Prakasam,5120,Podili,235623,Annavaram
506,Guntur,5066,Rompicherla,200713,Annavaram
505,East Godavari,4892,Sankhavaram,199803,Annavaram
523,West Godavari,4971,Peravali,214948,Annavarappadu
506,Guntur,5066,Rompicherla,200714,Annavarappadu
506,Guntur,5077,Kollipara,200282,Annavarapulanka
517,Prakasam,5150,Lingasamudram,235531,Anneboinapalli
503,Chittoor,5412,Somala,197746,Annemmagari Palle
510,Krishna,4999,Reddigudem,203703,Anneraopeta
519,Srikakulam,4788,Saravakota,211464,Annupuram
503,Chittoor,5408,Karvetinagar,197170,Annur
505,East Godavari,4939,Sakhinetipalle,199769,Antarvedi
505,East Godavari,4939,Sakhinetipalle,199770,Antarvedipalem
520,Visakhapatanam,4851,Koyyuru,212059,Anthada
520,Visakhapatanam,4861,Sabbavaram,212308,Anthakapalle
519,Srikakulam,4796,Rajam,211306,Anthakapalli
505,East Godavari,4939,Sakhinetipalle,199774,Antharvedhi Devasthanam
523,West Godavari,4948,Buttayagudem,214348,Anthervedigudem
521,Vizianagaram,4814,Seethanagaram,213120,Antipeta
511,Kurnool,5269,Kodumur,204240,Anugonda
517,Prakasam,5132,Racherla,235063,Anumalapalli
510,Krishna,4991,Jaggayyapeta,203207,Anumanchipalli
506,Guntur,5075,Pedakakani,200529,Anumarlapudi
515,SPSR Nellore,5165,Anumasamudrampeta,208289,Anumasamudram
510,Krishna,4996,Gampalagudem,203058,Anumolulanka
502,Anantapur,5315,Pamidi,196360,Anumpalli
502,Anantapur,5332,Settur,196557,Anumpalli
523,West Godavari,4956,Nallajerla,214711,Anumunilanka
503,Chittoor,5398,Ramachandrapuram,197592,Anupalle
511,Kurnool,5280,Panyam,204543,Anupur
505,East Godavari,4903,Peddapuram,199549,Anuru
504,Y.S.R.,5247,Pullampeta,198655,Appaiahrajupet
511,Kurnool,5288,Banaganapalle,203959,Appalapuram
503,Chittoor,5401,Pichatur,197487,Appalaraju Kondriga
523,West Godavari,4946,T.Narasapuram,214997,Appalarajugudem
520,Visakhapatanam,4858,Cheedikada,211825,Appalarajupuram
503,Chittoor,5399,Vadamalapeta,197940,Appalayagunta
503,Chittoor,5401,Pichatur,197488,Appambattu
523,West Godavari,4982,Poduru,214965,Appanacheruvu
505,East Godavari,4936,Mamidikuduru,199428,Appanapalle
504,Y.S.R.,5212,Khajipet,198374,Appanapalli
505,East Godavari,4939,Sakhinetipalle,199771,Appanaramuni Lanka
523,West Godavari,4965,Pedapadu,214840,Appanaveedu
521,Vizianagaram,4834,Kothavalasa,212806,Appannadorapalem
521,Vizianagaram,4834,Kothavalasa,212807,Appannapalem
506,Guntur,5083,Kakumanu,200229,Appapuram
519,Srikakulam,4804,Laveru,210994,Appapuram
510,Krishna,5015,Mandavalli,203371,Appapuram
506,Guntur,5069,Nadendla,200412,Appapuram
519,Srikakulam,4786,Regidi Amadalavalasa,211359,Appapuram
502,Anantapur,5337,Bathalapalle,195842,Apparacheruvu
504,Y.S.R.,5246,Rajampet,198673,Apparajupet
515,SPSR Nellore,5164,Atmakur,208306,Apparaopalem
523,West Godavari,4961,Tadepalligudem,215011,Apparaopet
523,West Godavari,4975,Akividu,214277,Apparaopeta
523,West Godavari,4962,Unguturu,215099,Apparaopeta
515,SPSR Nellore,5154,Udayagiri,209056,Appasamudram
502,Anantapur,5311,Peddavadugur,196413,Appecherla
506,Guntur,5093,Bapatla,199994,Appikatla
510,Krishna,5022,Pedaparupudi,203659,Appikatla
502,Anantapur,5333,Kundurpi,196233,Appilepalli
503,Chittoor,5416,Peddapanjani,197406,Appinepalle
520,Visakhapatanam,4877,Munagapaka,235364,Arabupalem
520,Visakhapatanam,4842,Peda Bayalu,212225,Aradakota
519,Srikakulam,4784,Palakonda,211161,Aradala
503,Chittoor,5415,Punganur,197531,Aradigunta
503,Chittoor,5418,Thavanampalle,197848,Aragonda
503,Chittoor,5418,Thavanampalle,197849,Aragonda Gollapalle
503,Chittoor,5382,K.V.B.Puram,197095,Arai
519,Srikakulam,4778,Ichchapuram,210791,Arakabadra
502,Anantapur,5326,Putlur,196452,Arakatavemula
520,Visakhapatanam,4843,Dumbriguda,211923,Araku
503,Chittoor,5400,Narayanavanam,197289,Aranyamkhandriga
521,Vizianagaram,4821,Therlam,213181,Arasabalaga
521,Vizianagaram,4815,Balijipeta,212358,Arasada
519,Srikakulam,4785,Vangara,211654,Arasada
505,East Godavari,4922,Karapa,199275,Aratlakatta
523,West Godavari,4988,Palacole,214801,Aratlakatta
520,Visakhapatanam,4881,Payakaraopeta,235808,Aratlakota
503,Chittoor,5378,Srikalahasti,197762,Aravakothuru
502,Anantapur,5323,Kudair,196219,Aravakur
523,West Godavari,4973,Attili,214290,Aravalli
517,Prakasam,5102,Donakonda,235173,Aravallipadu
515,SPSR Nellore,5193,Chittamur,208430,Aravapalem
506,Guntur,5067,Narasaraopet,200452,Aravapalli
506,Guntur,5096,Repalle,200687,Aravapalli
515,SPSR Nellore,5194,Naidupet,208785,Aravaperimidi
515,SPSR Nellore,5164,Atmakur,208307,Aravedu
504,Y.S.R.,5235,Galiveedu,198303,Araveedu
515,SPSR Nellore,5161,Vinjamur,209173,Araveeti Kisthipuram
515,SPSR Nellore,5195,Pellakur,208859,Ardhamala
523,West Godavari,4974,Ganapavaram,214510,Ardhavaram
517,Prakasam,5116,Ardhaveedu,235024,Ardhaveedu
523,West Godavari,4976,Undi,215064,Aredu
511,Kurnool,5271,Adoni,203859,Arekal
506,Guntur,5084,Ponnur,200621,Aremanda
503,Chittoor,5384,Chandragiri,196865,Arepalle Rangam Peta
506,Guntur,5090,Cherukupalle H/O Arumbaka,200081,Arepalli
506,Guntur,5066,Rompicherla,200715,Arepalli
521,Vizianagaram,4832,Vepada,213213,Arigipalem
505,East Godavari,4916,Biccavolu,199084,Arikarevula
517,Prakasam,5111,Janakavarampanguluru,234685,Arikatlavaripalem
519,Srikakulam,4790,Santhabommali,211395,Arikavalasa
503,Chittoor,5414,Ramasamudram,197632,Arikela
511,Kurnool,5274,Alur,203914,Arikera
523,West Godavari,4958,Kovvur,214640,Arikirevula
521,Vizianagaram,4819,Ramabhadrapuram,213069,Arikithota
515,SPSR Nellore,5189,Ojili,208832,Arimani Padu
520,Visakhapatanam,4861,Sabbavaram,212309,Aripaka
510,Krishna,5014,Nandivada,203537,Aripirala
510,Krishna,5034,Machilipatnam,203337,Arisepalli
517,Prakasam,5145,Chandra Sekhara Puram,235125,Arivemula
520,Visakhapatanam,4858,Cheedikada,211826,Arjunagiri
511,Kurnool,5299,Dornipadu,204104,Arjunapuram
519,Srikakulam,4805,Ranastalam,211326,Arjunavalasa
523,West Godavari,4979,Iragavaram,214552,Arjunudupalem
504,Y.S.R.,5202,Rajupalem,198697,Arkatavemula
511,Kurnool,5251,Kosigi,204292,Arlabanda
515,SPSR Nellore,5154,Udayagiri,209057,Arlapadiya
510,Krishna,4996,Gampalagudem,203059,Arlapadu
520,Visakhapatanam,4860,K.Kotapadu,212032,Arle
520,Visakhapatanam,4843,Dumbriguda,211924,Arma
521,Vizianagaram,4810,Jiyyammavalasa,212746,Arnada
503,Chittoor,5402,Satyavedu,197705,Aroor
521,Vizianagaram,4807,Komarada,212775,Artham
510,Krishna,5019,Bantumilli,202942,Arthamuru
521,Vizianagaram,4826,Garividi,212599,Arthamuru
505,East Godavari,4920,Mandapeta,199445,Arthamuru
523,West Godavari,4976,Undi,215065,Arthamuru
503,Chittoor,5381,Varadaiahpalem,197976,Arudur
510,Krishna,5004,Bapulapadu,202963,Arugolanu
523,West Godavari,4961,Tadepalligudem,215012,Arugolanu
510,Krishna,5001,Chatrai,203018,Arugolanu Peta
523,West Godavari,4961,Tadepalligudem,215013,Arulla
506,Guntur,5090,Cherukupalle H/O Arumbaka,200082,Arumbaka
515,SPSR Nellore,5193,Chittamur,208431,Aruru
503,Chittoor,5404,Nindra,197318,Aruru
523,West Godavari,4989,Yelamanchili,214458,Aryapeta
505,East Godavari,4923,Kajuluru,199211,Aryavatam
520,Visakhapatanam,4861,Sabbavaram,212310,Asakapalle
523,West Godavari,4945,Lingapalem,214672,Asannagudem
506,Guntur,5093,Bapatla,199995,Asodivaripalem
511,Kurnool,5275,Aspari,203927,Aspari
510,Krishna,5037,Avanigadda,202931,Aswaraopalem
510,Krishna,5016,Kaikalur,203225,Atapaka
505,East Godavari,4910,Samalkota,199785,Atcham Peta
510,Krishna,5033,Ghantasala,203102,Atchampalem
506,Guntur,5050,Atchampet,199976,Atchampeta
504,Y.S.R.,5219,Pulivendla,198646,Atchavalli
506,Guntur,5066,Rompicherla,200716,Atchayapalem
520,Visakhapatanam,4876,Kasimkota,235291,Atcherla
519,Srikakulam,4803,Ponduru,211276,Atchipolavalasa
505,East Godavari,4897,Gokavaram,199145,Atchutapuram
521,Vizianagaram,4828,Gurla,212683,Atchutapuram
505,East Godavari,4928,Kapileswarapuram,199258,Atchutapuram
523,West Godavari,4952,Koyyalagudem,214656,Atchutapuram
505,East Godavari,4915,Pedapudi,199531,Atchutapuratrayam
520,Visakhapatanam,4878,Atchutapuram,235261,Atchuthapuram
519,Srikakulam,4792,Jalumuru,210816,Atchyuthapuram
521,Vizianagaram,4832,Vepada,213214,Athava
515,SPSR Nellore,5189,Ojili,208833,Athivaram
506,Guntur,5077,Kollipara,200284,Athota
503,Chittoor,5404,Nindra,197319,Athuru
503,Chittoor,5376,Renigunta,197650,Athuru
505,East Godavari,4890,Tuni,199875,Atikivanipalem
510,Krishna,5013,Unguturu,203751,Atkur
510,Krishna,5006,G.Konduru,203036,Atkuru
523,West Godavari,4960,Nidadavole,214760,Atlapadu
504,Y.S.R.,5227,Atlur,198145,Atloor
502,Anantapur,5322,Atmakur,195827,Atmakur
506,Guntur,5042,Durgi,200149,Atmakur
503,Chittoor,5420,Gangadhara Nellore,196957,Atmakur
506,Guntur,5055,Mangalagiri,200371,Atmakur
502,Anantapur,5338,Tadimarri,196607,Atmakur
517,Prakasam,5152,Ulavapadu,235716,Atmakuru
515,SPSR Nellore,5182,Venkatachalam,209116,Atnamvari Kandriga
505,East Godavari,4919,Atreyapuram,199068,Atreyapuram
521,Vizianagaram,4835,Jami,212721,Attada
519,Srikakulam,4784,Palakonda,211162,Attali
506,Guntur,5077,Kollipara,200283,Attaluripalem
506,Guntur,5052,Amaravathi,199942,Attaluru
523,West Godavari,4973,Attili,214291,Attili
517,Prakasam,5109,Karamchedu,234702,Audipudi
517,Prakasam,5117,Cumbum,234948,Aurangabad
510,Krishna,5017,Kalidindi,203249,Avakuru
519,Srikakulam,4784,Palakonda,211163,Avalangi
519,Srikakulam,4788,Saravakota,211465,Avalangi
510,Krishna,5037,Avanigadda,202932,Avanigadda
523,West Godavari,4956,Nallajerla,214712,Avapadu
505,East Godavari,4927,Kothapeta,199397,Avidi
503,Chittoor,5375,Tirupati (Rural),197907,Avilala
502,Anantapur,5305,Rayadurg,196512,Avuladatla
511,Kurnool,5289,Dhone,204078,Avuladoddi
517,Prakasam,5103,Kurichedu,235510,Avulamanda
503,Chittoor,5412,Somala,197747,Avulapalle
506,Guntur,5088,Kollur,200301,Avulavari Palem
506,Guntur,5051,Krosuru,200327,Avulavaripalem
502,Anantapur,5318,Beluguppa,195855,Avulenna
510,Krishna,5032,Movva,203412,Avurupudi
520,Visakhapatanam,4857,Madugula,212090,Avuruvada
520,Visakhapatanam,4847,Paderu,212177,Ayinada
520,Visakhapatanam,4864,Padmanabham,212204,Ayinada
519,Srikakulam,4789,Tekkali,211591,Ayodhyapuram
523,West Godavari,4981,Achanta,214264,Ayodyalanka
515,SPSR Nellore,5176,Podalakur,208883,Ayyagaripalem
502,Anantapur,5332,Settur,196558,Ayyagarlapalli
511,Kurnool,5284,Nandyal,204463,Ayyalur
517,Prakasam,5145,Chandra Sekhara Puram,235131,Ayyalurivaripalli
517,Prakasam,5146,Pamur,235617,Ayyanakota
510,Krishna,5032,Movva,203413,Ayyanki
506,Guntur,5061,Bollapalle,200046,Ayyannapalem
520,Visakhapatanam,4861,Sabbavaram,212311,Ayyannapalem
523,West Godavari,4945,Lingapalem,214673,Ayyaparajugudem
503,Chittoor,5410,Puthalapattu,197554,Ayyappagaripalle
503,Chittoor,5395,Pulicherla,197506,Ayyavandlapalle
523,West Godavari,4956,Nallajerla,214713,Ayyavaram
515,SPSR Nellore,5184,Gudur,208531,Ayyavari Palem
510,Krishna,5015,Mandavalli,203372,Ayyavari Rudravaram
503,Chittoor,5381,Varadaiahpalem,197977,Ayyavaripalem
515,SPSR Nellore,5153,Seetharamapuram,208952,Ayyavaripalle
503,Chittoor,5388,Valmikipuram,197959,Ayyavaripalle
517,Prakasam,5116,Ardhaveedu,235021,Ayyavaripalli
504,Y.S.R.,5213,Chapad,198206,Ayyavaripalli
502,Anantapur,5309,Guntakal,196091,Ayyavaripalli
517,Prakasam,5146,Pamur,235615,Ayyavaripalli
504,Y.S.R.,5233,Vempalle,198878,Ayyavaripalli
517,Prakasam,5147,Voletivaripalem,235762,Ayyavaripalli
505,East Godavari,4911,Pithapuram,199571,B Prathipadu
519,Srikakulam,4783,Hiramandalam,210770,B R Puram
511,Kurnool,5270,Gonegandla,204131,B. Agraharam
511,Kurnool,5283,Bandi Atmakur,203979,B. Kodur
505,East Godavari,4911,Pithapuram,199572,B. Kothuru
504,Y.S.R.,5199,Kondapuram,198416,B. Kottalapalli
511,Kurnool,5301,Kolimigundla,204271,B. Uppalur
510,Krishna,5012,Gannavaram,203083,B.B.Gudem
517,Prakasam,5101,Peda  Araveedu,234917,B.Cherlopalli
504,Y.S.R.,5217,Simhadripuram,198767,B.Cherlopalli
505,East Godavari,4936,Mamidikuduru,199429,B.Doddavaram
519,Srikakulam,4779,Kaviti,210882,B.G.Puttuga
521,Vizianagaram,4810,Jiyyammavalasa,212747,B.J.Puram
502,Anantapur,5329,Bukkaraya Samudram,195918,B.K.Samudram
504,Y.S.R.,5248,Obulavaripalle,198534,B.Kammapalli
504,Y.S.R.,5209,B.Kodur,198157,B.Kodur
523,West Godavari,4969,Pentapadu,214895,B.Kondepadu
503,Chittoor,5384,Chandragiri,196866,B.Kongaravari Palle
503,Chittoor,5391,B.Kothakota,196767,B.Kothakota
502,Anantapur,5329,Bukkaraya Samudram,195919,B.Kothapalli
504,Y.S.R.,5212,Khajipet,198375,B.Kothapalli
517,Prakasam,5108,Parchur,234825,B.Mandagunta
502,Anantapur,5305,Rayadurg,196513,B.N. Halli
503,Chittoor,5380,Buchinaidu Kandriga,196840,B.N.Kandriga
504,Y.S.R.,5248,Obulavaripalle,198535,B.P.Rachapalli
502,Anantapur,5328,Narpala,196330,B.Pappuru
520,Visakhapatanam,4864,Padmanabham,212205,B.R. Tallavalasa
505,East Godavari,4937,Razole,199753,B.Savaram
523,West Godavari,4964,Pedavegi,214865,B.Singavaram
511,Kurnool,5259,Kurnool,204358,B.Thandrapadu
517,Prakasam,5113,Mundlamuru,235572,B.V.Palem
521,Vizianagaram,4811,Garugubilli,212627,B.V.Puram
505,East Godavari,4895,Rampachodavaram,199695,B.Velamalakota
503,Chittoor,5378,Srikalahasti,197763,B.Venkatapuram
502,Anantapur,5322,Atmakur,195828,B.Yaleru
504,Y.S.R.,5240,Lakkireddipalle,198444,B.Yerragudi
520,Visakhapatanam,4841,Munchingi Puttu,212118,Babusala
502,Anantapur,5332,Settur,196559,Bachehalli
511,Kurnool,5298,Allagadda,203897,Bachepalle
505,East Godavari,4888,Rajavommangi,199651,Badadanampalli
519,Srikakulam,4782,Nandigam,211090,Badagam
519,Srikakulam,4799,Narasannapeta,211125,Badam
523,West Godavari,4962,Unguturu,215100,Badampudi
521,Vizianagaram,4820,Badangi,212333,Badangi
523,West Godavari,4945,Lingapalem,214674,Badarala
523,West Godavari,4989,Yelamanchili,214459,Badava
515,SPSR Nellore,5174,Kaluvoya,208610,Badde Volu
515,SPSR Nellore,5183,Manubolu,208723,Baddevolu
517,Prakasam,5152,Ulavapadu,235720,Baddipudi
519,Srikakulam,4773,Pathapatnam,211212,Baddumarri
521,Vizianagaram,4824,Mentada,212909,Badevalasa
519,Srikakulam,4806,Etcherla,210688,Badevanipeta
517,Prakasam,5147,Voletivaripalem,235771,Badevaripalem
503,Chittoor,5391,B.Kothakota,196768,Badikayalapalle
520,Visakhapatanam,4847,Paderu,212178,Badimela
511,Kurnool,5252,Kowthalam,204320,Badinehal
517,Prakasam,5134,Komarolu,234962,Badinenipalli
504,Y.S.R.,5213,Chapad,198207,Badripalli
517,Prakasam,5136,Kanigiri,235430,Baduguleru
505,East Godavari,4925,Alamuru,198980,Baduguvanilanka
517,Prakasam,5101,Peda  Araveedu,234916,Badveedu
504,Y.S.R.,5238,T Sundupalle,198801,Bagampalli
521,Vizianagaram,4814,Seethanagaram,213121,Baggamdhoravalasa
523,West Godavari,4988,Palacole,214802,Baggeswaram
519,Srikakulam,4776,Mandasa,211020,Bahadapalli
519,Srikakulam,4781,Vajrapukothuru,211620,Baipalli
503,Chittoor,5422,Palamaner,197366,Baippagaripalle
503,Chittoor,5428,Ramakuppam,197615,Baipparedlapalle
503,Chittoor,5423,Baireddipalle,196779,Baireddipalle
519,Srikakulam,4776,Mandasa,211021,Bairisarangapuram
503,Chittoor,5424,Venkatagirikota,198025,Bairupalle
503,Chittoor,5403,Nagalapuram,197255,Baitakodiambedu
503,Chittoor,5410,Puthalapattu,197555,Baitapalle
504,Y.S.R.,5217,Simhadripuram,198768,Bajjavari Palli
504,Y.S.R.,5233,Vempalle,198879,Bakkannagaripalli
521,Vizianagaram,4814,Seethanagaram,213122,Bakkupeta
520,Visakhapatanam,4872,Chodavaram,235891,Bakuluru
520,Visakhapatanam,4846,Hukumpeta,211999,Bakuru
505,East Godavari,4916,Biccavolu,199085,Balabhadrapuram
519,Srikakulam,4772,Kothuru,210943,Balada
511,Kurnool,5271,Adoni,203860,Baladur
503,Chittoor,5420,Gangadhara Nellore,196958,Balaganganapalle
521,Vizianagaram,4812,Parvathipuram,213017,Balagudaba
503,Chittoor,5371,Kalakada,197121,Balaiahgaripalle
515,SPSR Nellore,5174,Kaluvoya,208611,Balaji Rao Peta
519,Srikakulam,4778,Ichchapuram,210792,Balakrishnapuram
503,Chittoor,5432,Palasamudram,197377,Balakrishnapuram
502,Anantapur,5364,Hindupur,196115,Balampalli
503,Chittoor,5386,Pileru,197471,Balamvaripalle
505,East Godavari,4929,K Gangavaram,199507,Balantharam
520,Visakhapatanam,4849,Chintapalle,211848,Balapam
504,Y.S.R.,5201,Peddamudium,198556,Balapana Gudur
511,Kurnool,5280,Panyam,204544,Balapanur
504,Y.S.R.,5217,Simhadripuram,198769,Balapanur
502,Anantapur,5326,Putlur,196453,Balapuram
520,Visakhapatanam,4851,Koyyuru,212060,Balaram
519,Srikakulam,4801,Gara,210746,Balarampuram
505,East Godavari,4891,Rowthulapudi,199355,Balarmpuram
502,Anantapur,5360,Tanakal,196663,Balasamudram
519,Srikakulam,4799,Narasannapeta,211126,Balaseema
504,Y.S.R.,5226,Chennur,198226,Balasinganapalli
515,SPSR Nellore,5153,Seetharamapuram,208953,Balayapalle
515,SPSR Nellore,5188,Balayapalle,208328,Balayapalli
504,Y.S.R.,5206,Sri Avadhutha Kasinayana,198788,Balayapalli
506,Guntur,5051,Krosuru,200328,Balemarru
523,West Godavari,4983,Veeravasaram,215126,Balepalli
519,Srikakulam,4771,Bhamini,210636,Baleru
521,Vizianagaram,4808,Gummalakshmipuram,212655,Balesu
515,SPSR Nellore,5192,Vakadu,209073,Bali Reddy Palem
519,Srikakulam,4776,Mandasa,211022,Baligam
502,Anantapur,5341,Nambulipulikunta,196317,Balija Palli
517,Prakasam,5148,Kandukur,235403,Balijapalem
517,Prakasam,5146,Pamur,235618,Balijapalem
506,Guntur,5059,Rajupalem,200662,Balijepalli
506,Guntur,5087,Vemuru,200891,Balijepalli
521,Vizianagaram,4815,Balijipeta,212359,Balijipeta
503,Chittoor,5399,Vadamalapeta,197941,Balinaidu Kandriga
504,Y.S.R.,5248,Obulavaripalle,198536,Balireddipalli
519,Srikakulam,4802,Srikakulam,211564,Balivada
510,Krishna,5002,Musunuru,203470,Balive
503,Chittoor,5428,Ramakuppam,197616,Balla
521,Vizianagaram,4814,Seethanagaram,213123,Ballakrishnapuram
521,Vizianagaram,4832,Vepada,213215,Ballanki
517,Prakasam,5135,Veligandla,235749,Ballavaram
515,SPSR Nellore,5190,Chillakur,208400,Ballavolu
517,Prakasam,5105,Ballikurava,234591,Ballikurava
523,West Godavari,4973,Attili,214292,Ballipadu
523,West Godavari,4988,Palacole,214803,Ballipadu
523,West Godavari,4950,Tallapudi,215054,Ballipadu
517,Prakasam,5136,Kanigiri,235448,Ballipalli
510,Krishna,5028,Pamarru,203586,Balliparru
510,Krishna,5030,Pedana,203638,Balliparru
519,Srikakulam,4779,Kaviti,210883,Balliputtuga
506,Guntur,5083,Kakumanu,200230,Ballukhanudupalem
503,Chittoor,5368,Thamballapalle,197829,Balreddigaripalle
523,West Godavari,4983,Veeravasaram,215127,Balusugoyyipalem
506,Guntur,5090,Cherukupalle H/O Arumbaka,200083,Balusulapalem
510,Krishna,4991,Jaggayyapeta,203208,Balusupadu
506,Guntur,5057,Pedakurapadu,200542,Balusupadu
519,Srikakulam,4772,Kothuru,210944,Bammidi
521,Vizianagaram,4832,Vepada,213216,Banadhi
511,Kurnool,5266,Pamulapadu,204529,Banakacherla
519,Srikakulam,4803,Ponduru,211277,Banam
519,Srikakulam,4774,Meliaputti,211057,Banapuram
511,Kurnool,5275,Aspari,203928,Banavanur
511,Kurnool,5254,Yemmiganur,204730,Banavasi
515,SPSR Nellore,5154,Udayagiri,209058,Bandaganipalli
515,SPSR Nellore,5162,Duttalur,208515,Bandakinda Palli
503,Chittoor,5373,Rompicherla,197669,Bandakindapalle
521,Vizianagaram,4812,Parvathipuram,213018,Bandaluppi
523,West Godavari,4946,T.Narasapuram,214998,Bandamcharla
503,Chittoor,5369,Peddamandyam,197390,Bandameeda Palle
502,Anantapur,5331,Raptadu,196496,Bandameedapalli
505,East Godavari,4923,Kajuluru,199212,Bandanapudi
503,Chittoor,5431,Gudipala,197006,Bandapalle
505,East Godavari,4895,Rampachodavaram,199696,Bandapalle
504,Y.S.R.,5241,Ramapuram,198712,Bandapalli
523,West Godavari,4957,Devarapalle,214417,Bandapuram
503,Chittoor,5384,Chandragiri,196867,Bandarla Palle
511,Kurnool,5301,Kolimigundla,204272,Bandarlapalle
503,Chittoor,5428,Ramakuppam,197617,Bandarlapalle
503,Chittoor,5377,Yerpedu,198096,Bandaru Palli
510,Krishna,5004,Bapulapadu,202964,Bandarugudem
505,East Godavari,4941,Amalapuram,199020,Bandarulanka
515,SPSR Nellore,5164,Atmakur,208308,Bandarupalli
506,Guntur,5056,Tadikonda,200788,Bandarupalli
519,Srikakulam,4801,Gara,210747,Bandaruvanipeta
503,Chittoor,5391,B.Kothakota,196769,Bandaruvaripalle
515,SPSR Nellore,5183,Manubolu,208724,Bande Palle
520,Visakhapatanam,4864,Padmanabham,212206,Bandevupuram
511,Kurnool,5283,Bandi Atmakur,203980,Bandi Atmakur
510,Krishna,4991,Jaggayyapeta,203209,Bandipalem
523,West Godavari,4946,T.Narasapuram,214999,Bandivarigudem
517,Prakasam,5104,Santhamaguluru,234849,Bandivaripalem
517,Prakasam,5114,Darsi,235144,Bandiveligandla
506,Guntur,5061,Bollapalle,200047,Bandlamotu
517,Prakasam,5128,Chimakurthi,234625,Bandlamudi
503,Chittoor,5393,Nimmanapalle,197308,Bandlapai
503,Chittoor,5415,Punganur,197532,Bandlapalle
502,Anantapur,5346,Kothacheruvu,196204,Bandlapalli
502,Anantapur,5328,Narpala,196331,Bandlapalli
502,Anantapur,5340,Talupula,196647,Bandlapalli
503,Chittoor,5369,Peddamandyam,197391,Bandrevu
502,Anantapur,5307,Bommanahal,195872,Bandur
503,Chittoor,5401,Pichatur,197489,Bangala
511,Kurnool,5288,Banaganapalle,262939,Banganapalle
520,Visakhapatanam,4861,Sabbavaram,212312,Bangarammapalem
520,Visakhapatanam,4851,Koyyuru,212061,Bangarammapeta
520,Visakhapatanam,4880,Nakkapalle,235689,Bangarammapeta
521,Vizianagaram,4825,Gajapathinagaram,212536,Bangarampeta
515,SPSR Nellore,5195,Pellakur,208860,Bangarampete
505,East Godavari,4891,Rowthulapudi,199804,Bangarayyapeta
503,Chittoor,5420,Gangadhara Nellore,196959,Bangareddipalle
521,Vizianagaram,4839,Denkada,212513,Bangarrajupeta
503,Chittoor,5429,Bangarupalem,196800,Bangaru Palyam
523,West Godavari,4961,Tadepalligudem,215014,Bangarugudem
